time_utc,event,mode,pair,target_coin,reference_coin,reference_scale,side,coin,size,price,order_notional,gross_edge_bps,oracle_gap_bps,pnl_bps,reason,target_bid,target_ask,target_mid,reference_bid,reference_ask,reference_mid,target_oracle,target_spread_bps,target_book_age_ms,reference_book_age_ms,raw_json
2026-09-03T08:21:28.439Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.6,1360.9,1360.7500000000,1297.7400000000,1297.9900000000,1297.8650000000,1359.0,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:21:32.129Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1360.6,1360.9,1360.7500000000,1297.7400000000,1297.9900000000,1297.8650000000,1359.0,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:21:36.279Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1360.6,1360.9,1360.7500000000,1297.7400000000,1297.9900000000,1297.8650000000,1359.0,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:21:40.240Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1360.6,1360.9,1360.7500000000,1297.7400000000,1297.9900000000,1297.8650000000,1358.9,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:21:44.409Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1361.3,1361.7,1361.5000000000,1297.7400000000,1297.9900000000,1297.8650000000,1358.9,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:21:50.089Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.3,1361.7,1361.5000000000,1298.0100000000,1298.2600000000,1298.1350000000,1358.9,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:22:00.540Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.3,1361.7,1361.5000000000,1297.9600000000,1298.2100000000,1298.0850000000,1358.9,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:22:04.039Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1361.3,1361.7,1361.5000000000,1297.9600000000,1298.2100000000,1298.0850000000,1358.9,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:22:42.468Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1361.3,1361.8,1361.5500000000,1297.9800000000,1298.5600000000,1298.2700000000,1358.8,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:27:36.386Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1364.1,1364.6,1364.3500000000,1300.2900000000,1300.4000000000,1300.3450000000,1359.3,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:28:16.867Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1363.8,1364.1,1363.9500000000,1300.0100000000,1300.5600000000,1300.2850000000,1359.4,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:28:21.027Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1363.8,1364.2,1364.0000000000,1300.0100000000,1300.5600000000,1300.2850000000,1359.4,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:28:25.177Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1363.8,1364.2,1364.0000000000,1300.0100000000,1300.5600000000,1300.2850000000,1359.4,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T08:29:05.368Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1364.1,1364.5,1364.3000000000,1300.1300000000,1300.5700000000,1300.3500000000,1359.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:51:56.746Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.1,1372.7,1372.4000000000,1309.5500000000,1309.5900000000,1309.5700000000,1365.0,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:52:01.626Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.4,1372.7,1372.5500000000,1308.9000000000,1309.2500000000,1309.0750000000,1365.1,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:52:19.476Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.5,1372.7,1372.6000000000,1310.0500000000,1310.2200000000,1310.1350000000,1365.3,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:52:27.636Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.5,1372.7,1372.6000000000,1310.6000000000,1310.8200000000,1310.7100000000,1365.4,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:52:56.437Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.7,1372.8,1372.7500000000,1312.3700000000,1312.6000000000,1312.4850000000,1365.7,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:53:01.287Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1372.7,1372.8,1372.7500000000,1313.6900000000,1313.9800000000,1313.8350000000,1365.8,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T08:53:32.817Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1374.4,1374.6,1374.5000000000,1313.0600000000,1313.4300000000,1313.2450000000,1366.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
